MATNR,Style,Cat2,Style_id,Cat2_id
19056284,Modern,?????????????,12,197
19059636,Modern,?????????,12,257
25013692,Vintage,?????????/?????,25,255
19070392,Modern Chic,???? 3 ???????,13,203
25010392,Modern,???????,12,117
25009385,Vintage,???????,25,117
25009370,Vintage,????????????????,25,17
19063368,Modern Classic,???? 3 ???????,14,203
19060322,Modern,??????????????????,12,68
25012961,Modern Classic,??????????????,14,97
19071230,Contemporary,???????,5,213
19028232,Contemporary,???????????????????????,5,245
19026938,Modern Chic,????????????????,13,248
19081287,Modern Italian,???????????,16,190
59011100,Modern,??????? Kourmet,12,41
59011102,Modern,??????? Kourmet,12,41
59011103,Modern,??????? Kourmet,12,41
19042762,Modern,????????????,12,143
19055587,Modern,???????????????????????,12,245
19027120,Contemporary,????????????????????,5,175
59003278,Modern,?????????,12,257
19067346,Modern,?????????,12,257
19067792,Contemporary,???????????????,5,66
25010617,Modern,???????,12,117
19067853,Modern,???????,12,213
25010468,Modern,???????,12,117
25010469,Modern,???????,12,117
25010076,Vintage,????????????? ?,25,28
59011932,Modern,??????????,12,206
19118010,Scandinavian,???????????/???????,23,34
19068855,Modern Italian,?????,16,189
25010686,Modern,???????,12,5
25010713,Modern,???????,12,5
25010761,Modern,???????,12,5
25010272,Artdeco,?????????????,2,187
19049779,Vintage,????????????? ?,25,28
19049784,Vintage,????????????,25,78
19049785,Vintage,?????????,25,200
19067793,Contemporary,?????????,5,257
19059081,Contemporary,?????????????????,5,179
19058974,Contemporary,??????? ??????????????,5,131
19027221,Contemporary,???????????????,5,67
19068770,Modern,?????,12,189
19068804,Modern,?????,12,189
19060100,Modern Italian,???????????????????????????,16,135
19046588,Modern,?????,12,189
19059085,Vintage,????????????????,25,251
25012960,Modern Classic,??????????????,14,97
19030418,Contemporary,??????,5,64
19055613,Vintage,?????????????????,25,179
19058553,Modern,?????????????,12,198
19068266,Vintage,?????????????????,25,179
19069203,Vintage,????????????,25,143
19067409,Modern,???????,12,130
19056324,Vintage,??????????????,25,178
19057806,Modern,?????????,12,112
19027154,Contemporary,?????????,5,235
25012099,Vintage,???????????,25,129
59011720,Modern,???????????????????,12,49
25010114,Vintage,??????????????,25,97
19059664,Luxury,????????????,9,61
19041377,Modern,??????,12,64
19054428,Modern,??????????????????,12,68
19068924,Modern,????????????????,12,172
19069218,Vintage,???? 3 ???????,25,203
19051758,Modern,???????????????,12,233
19030376,Contemporary,??????,5,64
19057899,Vintage,???????,25,74
19062395,Contemporary,???????,5,130
19059033,Luxury,?????,9,189
19058657,Modern Chic,???? 3 ???????,13,203
19067476,Contemporary,?????,5,189
19068968,Modern,????,12,121
19056249,Vintage,?????????,25,112
19056251,Vintage,?????????,25,112
19056254,Vintage,?????????,25,112
19056271,Modern,?????????,12,112
19041863,Modern,??????????,12,62
19068861,Modern Italian,?????,16,189
19053019,Modern Italian,???????,16,130
19067520,Colour Passion,?????????????????,4,179
59002906,Modern Classic,None,14,538
25055569,Vintage,???????????,25,129
25002347,Modern,???????,12,141
19056282,Modern,?????????????,12,198
25009699,Vintage,???????,25,117
25010390,Modern,???????,12,117
19069197,Vintage,???? 3 ???????,25,203
19062239,Vintage,??????????????????,25,68
25012113,Vintage,???????????,25,129
19062255,Modern,?????????,12,235
25002379,Modern,???????????????,12,23
25010156,Luxury Glamorous,?????????????,10,187
25011023,Modern,???????,12,141
25010075,Vintage,????????????? ?,25,28
25009371,Vintage,???????,25,117
25009375,Vintage,???????,25,5
25009296,None,?????????????,306,198
19059705,Vintage,???????????????,25,233
19055865,Modern,???????????????,12,233
19043000,Modern,?????????,12,200
19043001,Modern,?????????,12,200
19067478,Contemporary,?????????????????????,5,254
25009837,Vintage,????????,25,35
25009800,Vintage,????????????? ?,25,28
19039962,Modern,????????????????,12,248
25012818,Vintage,??????????????,25,97
19051191,Vintage,????????????????,25,6
19117977,Scandinavian,???????,23,119
25009300,Vintage,????????????? ?,25,28
19060078,Modern,????????????????,12,17
19023017,Modern,??????????????????????,12,226
19053534,Modern Italian,???????????,16,137
19055005,Modern Italian,???????,16,102
19055689,Modern Chic,????????????????????,13,231
19055671,Modern,????????????????????,12,175
19050418,Vintage,????????????? ?,25,28
19062922,Modern,????????????,12,9
25009810,Vintage,???????????/???????,25,34
19060535,Modern,????????????????????,12,228
19098179,Scandinavian,??????????????????,23,180
25012006,Modern,???????,12,5
19050197,Vintage,?????????????????,25,179
19081270,Modern Italian,???????????,16,190
19067307,Modern Classic,????,14,121
19067895,Contemporary,?????,5,189
19043381,Modern,??????????????????,12,180
19023575,Modern Chic,???????????????,13,67
19117944,Scandinavian,?????????????????,23,179
19052352,Modern Italian,???????,16,102
19050319,Vintage,????????????????,25,251
25011620,Vintage,????????????? ?,25,28
25011622,Vintage,????????????? ?,25,28
25010452,Modern,???????,12,117
25010457,Modern,???????,12,117
25010459,Modern,???????,12,117
25010460,Modern,???????,12,117
19063408,Modern,???? 3 ???????,12,203
19049837,Vintage,??????????????,25,97
25009136,Modern,???????,12,117
19055675,Modern,???????,12,5
19055696,Modern Chic,???????????????,13,209
19117963,Scandinavian,?????????????????,23,179
25009700,Vintage,???????,25,117
25009701,Vintage,???????,25,5
25009834,Vintage,?????????/?????,25,255
19068590,Modern Italian,????????,16,101
19068565,Modern Italian,????????,16,101
19068800,Modern,?????,12,189
19060210,Modern,?????,12,189
25011018,Modern,???????,12,141
19026288,Oriental Aspire,????????????????????,21,69
19062926,Modern,?????????????????,12,29
19051403,Modern,?????????,12,257
19037174,Modern,?????,12,189
25009695,Vintage,????????????? ?,25,28
25009819,Vintage,????????????? ?,25,28
25011681,Modern,?????????????,12,187
59001165,Modern,???? 3 ???????,12,203
19117925,Scandinavian,?????????????????,23,179
59001657,Colour Passion,None,4,538
19117914,Scandinavian,?????????,23,18
19062718,Modern,??????????????????????,12,216
19081315,Modern Italian,???????????,16,190
25012418,Modern,???????,12,59
25010960,Colour Passion,????????????? ?,4,28
25010962,Colour Passion,????????????? ?,4,28
25012646,Vintage,???????,25,117
19068087,Modern Italian,????????,16,101
25012007,Modern,???????,12,5
19108360,Vintage,????????????,25,143
19050603,Modern,??????????????,12,207
19058646,Scandinavian,??????????????,23,178
19053359,Modern Italian,???????,16,130
19063383,Contemporary,?????,5,189
19050416,Vintage,???????,25,117
19056214,Colour Passion,??????????,4,206
19062446,Colour Passion,???? 2 ???????,4,202
19056318,Vintage,????????????????,25,251
19057809,Modern,?????????,12,112
19057810,Modern,?????????,12,112
19059677,Contemporary,?????????????????????????,5,134
19117979,Scandinavian,????????,23,35
19051579,Modern,???????,12,130
19050274,Modern,?????????????????,12,179
25010005,Modern,?????????????,12,187
59011126,Modern,??????? Kourmet,12,41
19050426,Vintage,???????,25,117
25009432,Modern,?????????????,12,198
25010284,Artdeco,????????????? ?,2,28
25010286,Vintage,????????????? ?,25,28
19027091,Contemporary,??????????????????????,5,226
19071478,Modern,????????????????????,12,70
19049831,Vintage,??????????????,25,98
19049833,Vintage,???????,25,117
25055755,Modern,???????,12,117
25055758,Modern,???????,12,117
25010288,Vintage,????????????,25,78
19051449,Vintage,?????????????,25,187
19051450,Vintage,?????????????,25,187
25010010,Modern,?????????????,12,187
25010945,Vintage,????????????? ?,25,28
25010948,Vintage,??????????????,25,97
19117904,Scandinavian,?????????,23,18
59011737,Modern,None,12,538
19067484,Modern,????????,12,36
25012131,Vintage,???????????,25,129
25055759,Modern,???????,12,117
19050278,Vintage,??????????????,25,97
19063678,Contemporary,??????????????????????,5,216
19027679,Modern,??????????,12,62
25009490,Modern,?????,12,194
19058185,Modern,?????????????,12,197
19067401,Modern,??????,12,64
19062439,Vintage,???????????????,25,67
19062440,Vintage,???????????????,25,67
59002167,Modern,???? 3 ???????,12,203
19041915,Modern,???????????????,12,67
25010461,Modern,???????,12,117
25009790,Vintage,???????,25,5
25009796,Vintage,?????,25,194
19118049,Scandinavian,???????,23,74
19060206,Modern,?????,12,189
19060342,Modern,???????????????,12,67
25012093,Vintage,???????,25,117
25009233,Modern,???????,12,117
25010896,Vintage,???????,25,59
25011507,Vintage,??????????,25,56
19067387,Contemporary,????????,5,35
19052023,Vintage,?????,25,189
19062230,Vintage,????????????????,25,251
19057896,Vintage,????????????????,25,251
19055687,Modern Chic,????????????????????,13,231
19062784,Modern,??????????????????????,12,253
25011510,Vintage,??????????,25,56
25011512,Vintage,?????????,25,142
19051755,Luxury Glamorous,???????,10,74
19068971,Modern,????,12,121
25055565,Vintage,???????????,25,129
25055566,Vintage,???????????,25,129
25055568,Vintage,???????????,25,129
25010551,Modern,???????,12,117
25012501,Modern,???????????????,12,23
19056297,Vintage,???????,25,74
19062785,Modern,??????????????????????,12,253
19062788,Modern Classic,???? 3 ???????,14,203
19047668,Modern,??????????????,12,207
19048025,Modern,??????????????????,12,68
25055719,Modern,???????,12,117
19072345,Modern,???? 2 ???????,12,202
59000400,Modern,??????,12,64
19068969,Modern,????,12,121
19117961,Scandinavian,?????????????????,23,179
19090862,Modern,?????????????????????,12,193
59002912,Modern Classic,None,14,538
25055723,Modern,???????,12,117
25011582,Vintage,????????????? ?,25,28
19055522,None,????????????,306,143
19060355,Artdeco,?????????????,2,198
19051582,Modern,???????,12,130
19063483,Vintage,??????????????????????,25,253
19059646,Modern,???????,12,74
25012948,Vintage,?????????,25,142
25010008,Modern,?????????????,12,187
25012407,Modern,????????????????,12,17
19070391,Colour Passion,???? 2 ???????,4,202
19068709,Modern Italian,???????,16,72
59003378,Modern,???????+???????,12,75
19062751,Modern,????????????????????,12,175
19057967,Luxury Glamorous,?????,10,189
19067542,Luxury,????????????????????,9,220
25012424,Modern,????????????? ?,12,28
25012405,Modern,????????????????,12,17
19060545,Contemporary,?????,5,189
19060513,Modern,???????????????,12,8
25009258,Vintage,???????,25,117
19062762,Modern,?????????,12,112
19060221,Modern,???????,12,213
25011027,Modern,???????????,12,192
19049766,Vintage,??????????????,25,81
19118022,Scandinavian,???????????/???????,23,34
25012382,Modern,???????,12,141
19067854,Modern,???????,12,213
19060125,Modern Italian,?????,16,189
19060169,Luxury,????????????,9,61
25009377,Vintage,??????????????,25,81
19051876,Vintage,????????????,25,143
19067949,Modern,??????????????????????,12,216
19054497,Modern,?????,12,194
19041364,Modern,???????????,12,80
25012417,Modern,????????????? ?,12,28
59003355,Modern,???????+???????,12,75
25012268,Modern,???????,12,117
19118023,Scandinavian,???????????/???????,23,34
19059867,Vintage,????????????,25,143
19027163,Contemporary,?????????,5,235
19117983,Scandinavian,???????????/???????,23,34
19067545,Modern,????????????????????,12,175
19067421,Modern,????????????????,12,251
19068235,Modern Italian,????????,16,101
25013114,Modern,???????????????????????,12,182
19060905,Modern,???????????????????/?????Corner,12,211
59011118,Modern,??????? Kourmet,12,41
25012771,Modern,???????,12,5
25012779,Modern,???????????????????????,12,182
25013267,Modern,???????,12,59
19037422,Modern,?????,12,189
19050358,Modern,?????????????????,12,219
59012398,Modern,??????????,12,51
59003298,Modern,???????+???????,12,75
19068762,Modern,????????????????????,12,70
19057902,Vintage,??????,25,64
19044616,Modern,??????? ????????????? Flap up,12,133
19072330,Modern,???? 2 ???????,12,202
19058654,Scandinavian,??????????????,23,178
19046063,Modern Italian,???????????,16,137
25012854,Modern,???????,12,117
19031080,Modern Classic,???????????????????????,14,245
19068859,Modern Italian,?????,16,189
19051858,Modern,???????,12,117
19046596,Contemporary,???????????????,5,233
19055593,Modern Chic,?????,13,189
19059869,Vintage,????????????????,25,251
19070835,Modern,???????????????,12,126
19071439,Modern,?????????????,12,198
19055867,Modern,????????????????????,12,220
19068435,Modern Italian,????????,16,101
19117978,Scandinavian,???????,23,119
19117968,Scandinavian,??????,23,32
25009823,Vintage,????????????? ?,25,28
25009825,Vintage,????????????? ?,25,28
25009828,Vintage,???????,25,141
25009381,Vintage,??????????????,25,98
25009257,Vintage,???????,25,117
25010280,Vintage,????????????? ?,25,28
19050227,Vintage,??????????????,25,97
19070474,Modern,???????,12,72
19056069,Vintage,?????,25,189
19056003,Vintage,????????????????,25,251
19062301,Modern,??????????????????????????/???,12,212
19041366,Modern,???????????,12,80
19049790,Vintage,?????????????,25,187
25010273,Artdeco,?????????????,2,187
25010275,Artdeco,?????????,2,186
25010279,Vintage,????????????? ?,25,28
19051438,Vintage,?????????,25,186
19051444,Vintage,?????????,25,186
19063945,Modern,????????????,12,143
25011026,Modern,???????,12,141
19051445,Vintage,?????????,25,186
19050455,Vintage,????????????? ?,25,28
25013723,Modern,?????????????,12,198
25012768,Modern,?????????????,12,116
59003180,Modern,None,12,538
25012370,Modern,???????????????,12,126
25012388,Modern Chic,????????????? ?,13,28
19052191,Scandinavian,??????????????????,23,221
19070453,Modern,????????,12,101
19071198,Modern,???????,12,213
25011066,Modern,???????,12,141
19042496,Contemporary,????,5,121
19062393,Contemporary,???????,5,130
19059616,Luxury,????????????,9,9
19117957,Scandinavian,?????????????????,23,179
19068476,Modern Italian,????????,16,101
19068231,Modern Italian,????????,16,101
19027318,Modern,????????????????????,12,218
19053690,Modern Italian,???????????,16,137
19053701,Modern Italian,???????????,16,137
19051868,Modern,????????????,12,9
19000900,Contemporary,??????????????,5,185
19052817,Modern Italian,???????,16,102
19058505,Vintage,???????????,25,80
19060166,Contemporary,??????????????????????,5,253
19062828,Modern Italian,???????,16,130
25013158,Modern,????????????????,12,17
25013691,Vintage,?????????/?????,25,255
19051837,Contemporary,????????????,5,61
59001419,Colour Passion,?????????? Infinity,4,47
19058510,Vintage,???????????????,25,223
19058511,Vintage,????????????,25,143
19055549,Vintage,???????????????,25,66
19076094,Ecolism,????????????????,6,17
25014366,Modern,???????,12,141
19051838,Modern,??????????????????????,12,253
19055620,Modern,?????????????,12,187
19070788,Modern,????????,12,101
19055621,Modern,????????????? ?,12,28
19055622,Modern,?????????????,12,187
19055860,Modern,???????,12,213
19045235,Modern,?????????????????????,12,254
19055569,Modern,????????????????????,12,70
19067914,Contemporary,???????????????,5,209
19071193,Modern,???? 2 ???????,12,202
25012666,Vintage,???????,25,141
19077273,Modern,?????????,12,257
19072302,Contemporary,???????????????,5,209
19078517,Modern Luxury,???????,17,74
19062834,Modern Italian,???????,16,130
19055573,Modern,????????????????????,12,70
25013745,Vintage,??????????????,25,98
19113945,Contemporary,???????,5,74
19058983,Contemporary,???????????,5,137
25010103,Modern,???????,12,117
19062830,Modern Italian,???????,16,130
25012391,Modern,????????????? ?,12,28
19068786,Modern,?????,12,189
19059871,Vintage,????????????,25,143
25013472,Modern Classic,?????????/?????,14,255
19057752,Contemporary,?????,5,189
19050267,Vintage,???? 2 ???????,25,202
25010104,Modern,???????,12,117
25010109,Modern,?????????????,12,198
25010113,Vintage,??????????????,25,97
25009284,Vintage,????????????? ?,25,28
59003261,Modern Italian,None,16,538
25010595,Modern,???????,12,117
19063169,Modern,???????,12,213
19062719,Modern,??????????????????????,12,216
19060572,Modern,?????????,12,200
